ID,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy
203516212.65308.65308,0.086956522,0.043478261,0.173913043,0.086956522,0.043478261,0.304347826,0.130434783,0.043478261,0,0.086956522
203517553.65619.65619,0,0,0,0.5,0,0.5,0,0,0,0
109266893.1218.1218,0,0,0.5,0,0,0.5,0,0,0,0
109266893.1250.1218,0,0,0,0.5,0,0.5,0,0,0,0
109809552.1509.1509,0,0,0.5,0,0,0.5,0,0,0,0
115943580.1616.1616,0,0,0.333333333,0,0,0.666666667,0,0,0,0
65823673.469.469,0,0,0,0,0,0,0,0,0,0
65823673.481.469,0,0,0,0,0,0,0,0,0,0
65934271.519.519,0,0,0,0,0,0,0,0,0,0
65971578.542.542,0,0,0,0,0,0,0,0,0,0
65997560.604.604,0,0,0,0,0,0,1,0,0,0
152213422.465.0,0,0,0,0,0,1,0,0,0,0
152213422.473.0,0.166666667,0.083333333,0,0,0,0.333333333,0.166666667,0.083333333,0.166666667,0
173830084.632.632,0,0.25,0,0,0,0.25,0.25,0,0.25,0
180855630.793.793,0,0,0,0,0,1,0,0,0,0
184445114.1058.1058,0,0,0,0,0,0,0,0,0,0
184445114.1070.1058,0,0,0,0,0,0,0,0,0,0
184445751.1073.1073,0,0,0,0,0,0,0,0,0,0
184446053.1089.1089,0,0,0,0.25,0,0.5,0,0,0,0.25
184446563.1146.1146,0,0,1,0,0,0,0,0,0,0
324215291.8824.8824,0,0,0,0,0,0,0,0,0,0
324215291.8832.8824,0,0,0,0,0,0,0,0,0,0
324215912.8890.8890,0.166666667,0.166666667,0.166666667,0,0,0,0.166666667,0.166666667,0.166666667,0
324216531.1741.1741,0,0,0,0,0,0,0,0,0,0
323819947.7048.7048,0,0,0,0,0,0,0,0,0,0
323819947.7056.7048,0,0,0,0,0.5,0.5,0,0,0,0
323820390.7093.7093,0,0,0.111111111,0.333333333,0.111111111,0.222222222,0,0,0,0.222222222
323820810.7153.7153,0.142857143,0,0.142857143,0.142857143,0,0.142857143,0.142857143,0.142857143,0,0.142857143
323981585.7248.7234,0,0,0,0,0,1,0,0,0,0
323985491.7321.7321,0.125,0.125,0,0,0,0.375,0.25,0.125,0,0
323986080.7405.7405,0,0,0,1,0,0,0,0,0,0
323986304.7441.7441,0.5,0,0.5,0,0,0,0,0,0,0
323986546.7510.7510,0,0,0,0,0,0,0,0,0,0
323986950.7552.7550,0,0,0,0,0,0,0,0,0,0
323987579.7589.7589,0,0,0,0,0,0,1,0,0,0
314540585.6679.6679,0,0,0,0,0,0,0,0,0,0
314540585.6705.6679,0.142857143,0.142857143,0.142857143,0,0,0.285714286,0.142857143,0.142857143,0,0
314542684.6826.6826,0,0,0,0,0,0,0,0,0,0
314568820.6853.6853,0,0,0.5,0,0,0.5,0,0,0,0
316041407.7114.7114,0,0,0,0,0,0,0,0,0,0
316041407.7120.7114,0.055555556,0,0.111111111,0.222222222,0,0.444444444,0.055555556,0.055555556,0,0.055555556
316041793.7429.7429,0.04,0.08,0.08,0.16,0.12,0.12,0.24,0.04,0,0.12
316044518.7713.7713,0.090909091,0.090909091,0.181818182,0.090909091,0.181818182,0.181818182,0.090909091,0,0,0.090909091
316044750.7936.7936,0,0,0,0,0,0,0,0,0,0
316051009.7961.7961,0.055555556,0.055555556,0.111111111,0.277777778,0,0.388888889,0.055555556,0,0,0.055555556
316052808.8205.8205,0.133333333,0.133333333,0.066666667,0.2,0,0.2,0.133333333,0,0.066666667,0.066666667
211538523.5868.5868,0,0,0,0,0,0,0,0,0,0
211538523.5878.5868,0,0,0.185185185,0.222222222,0,0.481481481,0,0,0,0.111111111
213671399.6212.6212,0.066666667,0,0.133333333,0.333333333,0,0.333333333,0.066666667,0.066666667,0,0
213782047.6437.6437,0,0.055555556,0.111111111,0.166666667,0.055555556,0.444444444,0.055555556,0.055555556,0,0.055555556
197685544.5110.5110,0,0,0,0,0,0,0,0,0,0
197685544.5120.5110,0,0.1,0.1,0.3,0,0.2,0.1,0.1,0.1,0
197846379.5170.5170,0.0625,0,0.125,0.25,0.0625,0.28125,0.09375,0.03125,0,0.09375
199072629.5596.5596,0,0,0,0,0,0,0.5,0,0.5,0
326601085.7426.7426,0,0,0,0,0,1,0,0,0,0
326601085.7444.7426,0.035087719,0.035087719,0.122807018,0.228070175,0.035087719,0.368421053,0.052631579,0.035087719,0.01754386,0.070175439
326602746.8112.8112,0,0,0.173913043,0.304347826,0.086956522,0.304347826,0.043478261,0,0,0.086956522
326635206.8370.8370,0,0,0,0,0,1,0,0,0,0
322358989.5975.5975,0,0,0,0,0,0,0,0,0,0
322358989.5991.5975,0,0,0,0,0,0,0,0,0,0
322613861.6002.6002,0,0,0,0,0,1,0,0,0,0
322621396.6039.6039,0.0625,0,0.1875,0.1875,0,0.1875,0.1875,0.0625,0,0.125
322871463.6251.6251,0,0,0,0,0,1,0,0,0,0
322876391.6293.6293,0.181818182,0,0.090909091,0.181818182,0.090909091,0.272727273,0.090909091,0,0,0.090909091
322979813.6390.6390,0.05,0.15,0.1,0.1,0.05,0.2,0.25,0,0.05,0.05
192080482.18556.18556,0,0,0,0,0,0,0,0,0,0
192080482.18572.18556,0.166666667,0.166666667,0,0.166666667,0,0.333333333,0.166666667,0,0,0
192083182.18688.18688,0,0,0,1,0,0,0,0,0,0
192481144.18857.18857,0,0,0,0,0,0,0,0,0,0
192524064.18894.18894,0,0,0.111111111,0.444444444,0,0.222222222,0.111111111,0,0.111111111,0
192640416.19036.19036,0,0,0,0.333333333,0,0.333333333,0,0,0,0.333333333
192642615.19074.19074,0,0,0,0.333333333,0,0.666666667,0,0,0,0
192882222.19129.19129,0,0,0,0,0,0,0,0,0,0
192885632.19156.19156,0,0,0.166666667,0.333333333,0,0.333333333,0,0,0,0.166666667
192890095.19227.19227,0,0,0.333333333,0.333333333,0,0,0.333333333,0,0,0
192892110.19259.19259,0,0,0.142857143,0.285714286,0.142857143,0.285714286,0,0,0,0.142857143
193088419.20001.20001,0.166666667,0.166666667,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0
187593891.16260.16260,0,0,0,0,0,0,0,0,0,0
187593891.16269.16260,0,0,0,0,0,0,0,0,0,0
187652938.16297.16297,0,0,0.5,0,0,0.5,0,0,0,0
188193667.16351.16351,0,0,0,0.4,0,0.4,0,0,0,0.2
188454964.16448.16448,0,0,0,1,0,0,0,0,0,0
190189346.16645.16645,0,0,0,1,0,0,0,0,0,0
190190570.16705.16705,0,0,0.142857143,0.285714286,0.142857143,0.285714286,0,0,0,0.142857143
190191097.16843.16843,0,0,0,0,0,0.333333333,0.333333333,0,0.333333333,0
190191827.16918.16918,0.111111111,0,0.222222222,0.111111111,0.222222222,0.111111111,0.111111111,0,0,0.111111111
190192005.17004.17004,0,0,0,0,0,0,0,0,0,0
190192199.17060.17060,0,0,0,0,0,1,0,0,0,0
191149920.17102.17102,0,0,0,0,0,1,0,0,0,0
191681310.17214.17214,0,0,0,0,0,0,1,0,0,0
143548887.1630.1630,0,0,0,0,0,0,0,0,0,0
143548887.1639.1630,0,0,0,0,0,0,1,0,0,0
143549535.1673.1673,0,0,0,0,0,0,0,0,0,0
143551629.1709.1709,0,0,0.181818182,0.272727273,0.181818182,0.272727273,0,0,0,0.090909091
143552202.1792.1792,0,0,0.2,0.2,0.2,0.2,0,0,0,0.2
143555812.1828.1828,0,0,0,0,0,0,0,0,0,0
143558004.1914.1914,0,0,0,0,0,0,0,0,0,0
143877849.77.77,0,0,0,0,0,0,0,0,0,0
143878148.92.92,0,0,0,0,0,0,0,0,0,0
143878851.103.103,0,0,0,0,0,0,0,0,0,0
143878980.125.125,0,0,0,0,0,0,0,0,0,0
143879064.157.157,0,0,0,0,0,0,0,0,0,0
143879324.180.180,0,0,0,0,0,0,0,0,0,0
143879501.203.203,0,0,0,0,0,0.5,0.5,0,0,0
270177839.28034.28034,0,0,0,0,0,0,0,0,0,0
270177839.28044.28034,0,0,0,0,0,0,1,0,0,0
270180710.28275.28275,0,0,0,0,0,0,1,0,0,0
270214745.28299.28299,0,0,1,0,0,0,0,0,0,0
270220409.28330.28330,0,0,0,0.5,0,0.5,0,0,0,0
270300910.28360.28360,0,0,0.142857143,0.285714286,0,0.571428571,0,0,0,0
270311808.28417.28417,0,0,0,0.222222222,0,0.444444444,0.111111111,0.111111111,0,0.111111111
270328244.28512.28512,0.166666667,0,0.041666667,0.208333333,0.083333333,0.208333333,0.125,0.083333333,0,0.083333333
270381035.28692.28692,0.034482759,0.034482759,0.103448276,0.275862069,0.068965517,0.172413793,0.206896552,0,0,0.103448276
271057420.29079.29079,0,0,0,0,0,0,0,0,0,0
271057420.29089.29079,0,0,0,0,0,0,0.666666667,0.333333333,0,0
271057499.29150.29150,0,0,0,0.5,0,0.5,0,0,0,0
271057956.29166.29166,0.166666667,0.166666667,0,0,0,0,0.333333333,0.166666667,0.166666667,0
271059213.29258.29258,0,0,0,0.5,0,0.5,0,0,0,0
271059327.29301.29301,0,0,0.222222222,0.222222222,0.111111111,0.222222222,0,0,0,0.222222222
271060338.29368.29368,0,0,0,0,0,0,0,0,0,0
251263251.32055.32055,0,0,0,0,0,0,0,0,0,0
251263251.32069.32055,0.066666667,0.013333333,0.093333333,0.146666667,0,0.386666667,0.16,0.04,0.013333333,0.08
251615936.33013.33013,0,0,0,0.5,0,0.5,0,0,0,0
251621143.33513.33513,0.24,0,0,0.16,0,0.16,0.28,0.12,0.04,0
236161634.27131.27131,0,0,0,0,0,0,0,0,0,0
236161634.27143.27131,0.148148148,0.074074074,0,0.185185185,0,0.259259259,0.111111111,0.111111111,0.037037037,0.074074074
236232910.26772.26772,0,0.125,0.125,0.125,0,0.25,0.25,0.125,0,0
236315326.26989.26989,0.043478261,0.043478261,0.173913043,0.260869565,0.043478261,0.217391304,0.043478261,0.043478261,0.043478261,0.086956522
237796472.27149.27149,0.166666667,0.166666667,0,0,0,0,0.333333333,0.166666667,0.166666667,0
12451425.436.436,0,0,0,0,0,0,0,0,0,0
12451425.448.436,0,0,0,0,0,0,0,0,0,0
12451500.490.490,0,0,0,0,0,0,1,0,0,0
12451554.536.536,0,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0
12935608.571.571,0,0,0,0,0,1,0,0,0,0
12941035.584.584,0,0,0,0,0,0,0,0,0,0
12941035.597.584,0,0,0,0,0,0,0,0,0,0
12961087.618.618,0.090909091,0.181818182,0.181818182,0.090909091,0,0.090909091,0.181818182,0.090909091,0.090909091,0
13009758.949.949,0,0,0,0,0,0,0,0,0,0
13100081.980.980,0,0,0,0.5,0,0.5,0,0,0,0
13206140.1079.1079,0,0.25,0,0,0,0,0.5,0,0.25,0
235774547.61002.61002,0.166666667,0.166666667,0.166666667,0,0,0,0.166666667,0.166666667,0.166666667,0
235774547.61031.61002,0.094339623,0.075471698,0.132075472,0.094339623,0,0.264150943,0.113207547,0.094339623,0.056603774,0.075471698
235777274.61434.61434,0.058823529,0,0.235294118,0.176470588,0,0.235294118,0.058823529,0.058823529,0,0.176470588
235823498.61646.61646,0.117647059,0.058823529,0.176470588,0.117647059,0.058823529,0.117647059,0.117647059,0.117647059,0.058823529,0.058823529
218721997.57099.57099,0,0,0,0,0,0,0,0,0,0
218721997.57107.57099,0,0,0.166666667,0.333333333,0,0.333333333,0,0,0,0.166666667
218733086.57226.57226,0,0,0.1,0.1,0,0.5,0.1,0,0.1,0.1
218784036.57313.57313,0.076923077,0.076923077,0.153846154,0.153846154,0,0.153846154,0.153846154,0.076923077,0.076923077,0.076923077
218785081.57528.57528,0,0.071428571,0.285714286,0.071428571,0.071428571,0.285714286,0.071428571,0,0.071428571,0.071428571
202169381.11823.11823,0,0,0,0,0,0,0,0,0,0
202169381.11835.11823,0,0,0,0.333333333,0,0.333333333,0,0,0,0.333333333
202170046.11879.11879,0,0,0,0,0.333333333,0,0.333333333,0.333333333,0,0
202170973.11906.11906,0,0,0,0,0,0,0,0,0,0
203891639.12506.12506,0,0,0,0,0,0,0,0,0,0
203891639.12514.12506,0,0,0,0,0,0,0,0,0,0
203892364.12547.12547,0.333333333,0.333333333,0,0,0,0,0.333333333,0,0,0
203892928.12582.12582,0,0.125,0.125,0.125,0,0.25,0.125,0,0.125,0.125
203897541.12640.12640,0.027027027,0.054054054,0.135135135,0.189189189,0.054054054,0.324324324,0.027027027,0,0.027027027,0.162162162
203898053.13222.13222,0.083333333,0.083333333,0.083333333,0.166666667,0.083333333,0.25,0.083333333,0.083333333,0,0.083333333
203899060.13359.13359,0,0,0.111111111,0.222222222,0,0.222222222,0.222222222,0.111111111,0,0.111111111
231798880.15769.15769,0,0,0,0,0,0,0,0,0,0
231798880.15781.15769,0.142857143,0,0,0.142857143,0,0.214285714,0.142857143,0.142857143,0.142857143,0.071428571
231799768.15836.15836,0.047619048,0.095238095,0.047619048,0.095238095,0.047619048,0.238095238,0.142857143,0.095238095,0.047619048,0.142857143
231800618.15922.15922,0,0,0,0,0,1,0,0,0,0
231887421.15955.15955,0.25,0,0,0.25,0,0,0.25,0.25,0,0
231916495.15971.15971,0.25,0,0,0.125,0,0.125,0.25,0.25,0,0
231968939.16141.16141,0.25,0,0,0.125,0,0.125,0.25,0.25,0,0
232014338.16025.16025,0.333333333,0,0,0,0,0,0.333333333,0.333333333,0,0
232017619.16284.16284,0,0,0.1,0.3,0,0.3,0.2,0,0,0.1
232021456.16447.16447,0.074074074,0,0.185185185,0.259259259,0.037037037,0.222222222,0.074074074,0.037037037,0,0.111111111
232082723.16868.16868,0,0,0,0,0,1,0,0,0,0
228468167.5005.5005,0,0,0,0,0,0,0,0,0,0
228468167.5015.5005,0.095238095,0.071428571,0.119047619,0.119047619,0.023809524,0.285714286,0.119047619,0.071428571,0.047619048,0.047619048
228513387.5387.5387,0.428571429,0.142857143,0,0.142857143,0,0,0.142857143,0.142857143,0,0
228514249.5387.5387,0,0,0.25,0.25,0,0.25,0.25,0,0,0
228516137.5644.5644,0.227272727,0.090909091,0.045454545,0.045454545,0.045454545,0.136363636,0.227272727,0.045454545,0.090909091,0.045454545
228520673.5780.5780,0.185185185,0.037037037,0.074074074,0.111111111,0.037037037,0.296296296,0.185185185,0,0.037037037,0.037037037
228520950.6187.6187,0,0,0,0,0,0.333333333,0.333333333,0,0.333333333,0
427695564.32647.32647,0,0,0,0,0,0,0,0,0,0
427695564.32657.32647,0,0,0,0.4,0,0.6,0,0,0,0
427763350.32774.32774,0,0,0.222222222,0.111111111,0,0.333333333,0.111111111,0,0,0.222222222
427827389.32933.32933,0,0,0.142857143,0,0,0.571428571,0,0,0,0.285714286
427899987.33035.33035,0.076923077,0.076923077,0.230769231,0.076923077,0.076923077,0.076923077,0.153846154,0.076923077,0.076923077,0.076923077
427681986.31007.31007,0,0,0,0,0,1,0,0,0,0
427681986.31021.31007,0,0,0,1,0,0,0,0,0,0
427682517.31166.31166,0.044444444,0.088888889,0.133333333,0.155555556,0.088888889,0.244444444,0.066666667,0.044444444,0.044444444,0.088888889
427683608.31483.31483,0.095238095,0.095238095,0.095238095,0.19047619,0,0.238095238,0.142857143,0.095238095,0.047619048,0
427684851.31746.31746,0.140625,0.09375,0.109375,0.125,0.046875,0.140625,0.140625,0.109375,0.046875,0.046875
392977706.44668.44668,0,0,0,0,0,0,0,0,0,0
392977706.44676.44668,0,0,0.25,0.125,0.125,0.25,0,0,0,0.25
393004109.44714.44714,0,0,0,0.5,0,0.5,0,0,0,0
393164560.44777.44777,0,0,0.166666667,0.166666667,0.166666667,0.25,0.083333333,0.083333333,0,0.083333333
389929630.28779.28779,0,0,0,0,0,0,0,0,0,0
389929630.28787.28779,0.2,0,0,0.2,0.2,0,0.2,0.2,0,0
389940333.28987.28987,0,0,0.2,0.4,0,0.4,0,0,0,0
390044075.29151.29151,0.047619048,0.095238095,0.047619048,0.095238095,0.047619048,0.285714286,0.19047619,0.095238095,0.047619048,0.047619048
390063750.29403.29403,0,0,0,0.5,0,0.5,0,0,0,0
390066809.29445.29445,0,0,0.181818182,0.272727273,0.090909091,0.181818182,0.090909091,0,0,0.181818182
135048926.41980.41980,0,0,0,0,0,0,0,0,0,0
135048926.41988.41980,0,0.045454545,0.227272727,0.318181818,0.045454545,0.181818182,0.045454545,0.045454545,0,0.090909091
135220954.42268.42268,0,0,0.227272727,0.318181818,0,0.272727273,0.045454545,0,0,0.136363636
135254567.42591.42591,0,0,0,0.4,0,0.4,0.2,0,0,0
57380278.34706.34706,0,0,0,0,0,0,0,0,0,0
57380278.34714.34706,0.2,0,0,0.2,0,0.2,0.2,0.2,0,0
57406036.34974.34974,0,0,0,0,0,0,0,0,0,0
57459040.35001.35001,0,0,0,0,0,0,1,0,0,0
74631077.12510.12510,0,0,0,0,0,0,0,0,0,0
74631077.12521.12510,0,0,0.25,0,0.25,0.25,0,0,0,0.25
74646061.12603.12603,0,0,0.181818182,0.181818182,0.090909091,0.272727273,0,0,0,0.272727273
74790672.12642.12642,0,0,0,0,0,0,0,0,0,0
74804404.12666.12666,0,0,0,0,0,0,0,0,0,0
75361839.12816.12816,0,0,0,0,0,0,0,0,0,0
75361839.12824.12816,0.1,0.166666667,0,0.233333333,0,0.166666667,0.2,0.033333333,0.066666667,0.033333333
75363682.13284.13284,0.166666667,0.166666667,0.166666667,0,0,0,0.333333333,0.166666667,0,0
75441033.13402.13402,0.15,0.075,0.05,0.175,0.025,0.1,0.2,0.15,0.075,0
75457605.14042.14042,0,0.333333333,0.333333333,0,0,0.333333333,0,0,0,0
75515515.14278.14278,0,0.1,0.1,0.1,0,0.4,0.1,0,0,0.2
70475487.1262.1239,0,0,0,0,0,0,0,0,0,0
70475487.1274.1239,0,0,0.076923077,0.384615385,0,0.307692308,0,0,0,0.230769231
70532278.1736.1736,0.25,0.125,0,0.375,0,0.0625,0.1875,0,0,0
70588130.1994.1994,0,0,0,0.5,0,0.5,0,0,0,0
136660409.4608.4608,0,0,0,0,0,0,0,0,0,0
136660409.4618.4608,0,0,0,1,0,0,0,0,0,0
136681867.4662.4662,0.25,0.125,0,0.375,0,0.125,0.125,0,0,0
136704766.4769.4769,0,0.333333333,0,0,0,0.333333333,0.333333333,0,0,0
137128570.4935.4935,0,0,0,0,0.333333333,0,0.333333333,0.333333333,0,0
137458865.4970.4970,0,0,0,0,0,0.75,0.25,0,0,0
137548837.5210.5210,0.166666667,0.166666667,0,0,0,0.333333333,0.166666667,0,0.166666667,0
137592903.5246.5246,0.111111111,0.111111111,0,0.111111111,0,0.111111111,0.111111111,0.222222222,0.111111111,0.111111111
59797248.10412.10412,0,0,0,0,0,0,0,0,0,0
59797248.10422.10412,0.105263158,0,0.157894737,0.157894737,0.105263158,0.157894737,0.105263158,0.105263158,0.052631579,0.052631579
59798295.10639.10639,0.142857143,0.142857143,0,0.071428571,0,0.214285714,0.357142857,0.071428571,0,0
59798674.10738.10738,0.25,0,0,0,0,0.25,0.25,0.25,0,0
59573834.9091.9091,0,0,0,0,0,0,0,0,0,0
59573834.9097.9091,0.2,0.2,0,0.3,0,0.1,0.2,0,0,0
59606973.9195.9195,0,0,0,0,0,1,0,0,0,0
59632434.9207.9207,0.090909091,0.090909091,0.090909091,0.136363636,0.045454545,0.045454545,0.227272727,0.136363636,0.090909091,0.045454545
59636477.9433.9433,0.166666667,0.166666667,0,0.277777778,0,0,0.277777778,0.055555556,0.055555556,0
397617990.24120.24120,0,0,0,0,0,0,0,0,0,0
397617990.24140.24120,0.16,0.08,0.12,0.08,0.04,0.16,0.16,0.12,0,0.08
397712326.24413.24413,0,0,0.5,0,0,0.5,0,0,0,0
397752289.24473.24473,0.111111111,0,0.111111111,0.111111111,0.111111111,0.333333333,0,0,0,0.222222222
405894242.24558.24558,0,0,0,0,0,0,0,0,0,0
405894242.24573.24558,0.25,0,0.25,0,0.25,0.25,0,0,0,0
405899029.24618.24618,0,0,0,0,0,0,0,0,0,0
405932789.24647.24647,0,0,0,0,0.5,0,0.5,0,0,0
405933301.24698.24698,0.1,0.2,0,0.1,0,0.2,0.2,0.1,0.1,0
243764273.21212.21212,0,0,0,0,0,0,0,0,0,0
243764273.21220.21212,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0
243765859.21451.21451,0.066666667,0.133333333,0.2,0,0.2,0.133333333,0.133333333,0.133333333,0,0
243767723.21840.21840,0,0,0,0.333333333,0,0.333333333,0,0,0,0.333333333
221125910.8024.8024,0,0,0,0,0,0,0,0,0,0
221125910.8034.8024,0,0,0,0.333333333,0,0.666666667,0,0,0,0
221131516.8103.8103,0,0,0,0,0,0,0,0,0,0
221166747.8107.8107,0.25,0.125,0,0,0,0,0.375,0,0.25,0
221196821.8371.8371,0,0,0,0,0,0,0,0,0,0
221198025.8403.8403,0,0,0.125,0.25,0.25,0.25,0,0,0,0.125
221211649.8485.8485,0,0,0,0.5,0,0.5,0,0,0,0
221274778.8608.8608,0.090909091,0.090909091,0,0.090909091,0,0.181818182,0.363636364,0.090909091,0.090909091,0
221296381.8781.8781,0,0,0,0.5,0,0.5,0,0,0,0
221300933.8853.8853,0,0,0,0.1,0.1,0.3,0.3,0.1,0.1,0
221302872.8967.8967,0,0,0,0,0,1,0,0,0,0
221306658.9007.9007,0.055555556,0.027777778,0,0.166666667,0.083333333,0.25,0.194444444,0.138888889,0.055555556,0.027777778
221307319.9431.9431,0,0.333333333,0,0,0,0,0.333333333,0,0.333333333,0
238913081.21606.21606,0,0,0,0,0,0,0,0,0,0
238913081.21614.21606,0,0,0.375,0.125,0,0.5,0,0,0,0
238913295.21698.21698,0,0,0,0,0,0,0,0,0,0
238913495.21718.21718,0,0,0.333333333,0,0,0.333333333,0,0,0,0.333333333
217613994.14175.14175,0,0,0,0,0,0,0,0,0,0
217613994.14185.14175,0,0,0,0,0,0,0,0,0,0
217615115.14202.14202,0,0,0,0,0,0,0.5,0.5,0,0
217615731.14249.14249,0,0,0,0,0,0,0,0,0,0
217615968.14283.14283,0,0.25,0,0,0,0,0.5,0,0.25,0
201355402.14545.14545,0,0,0,0,0,1,0,0,0,0
201355402.14553.14545,0,0,0,0,0,0,0,0,0,0
201357101.14868.14868,0,0.333333333,0,0,0,0,0.333333333,0.333333333,0,0
201451784.16688.16688,0.153846154,0.153846154,0.076923077,0.076923077,0.076923077,0.076923077,0.153846154,0.076923077,0.076923077,0.076923077
201453881.16732.16732,0,0,0.125,0.25,0.125,0.25,0.125,0,0,0.125
178779340.8104.8104,0,0,0,0,0,0,1,0,0,0
178779340.8114.8104,0,0,0,0,1,0,0,0,0,0
178780025.8159.8159,0,0,0,0.333333333,0,0.333333333,0.333333333,0,0,0
178780624.8217.8217,0.083333333,0.083333333,0.083333333,0.166666667,0,0.25,0.166666667,0.083333333,0.083333333,0
178780791.8217.8217,0,0,0,0.5,0,0,0.5,0,0,0
178781123.8261.8261,0.2,0,0.2,0.2,0,0,0.2,0.2,0,0
178781328.8508.8508,0.333333333,0.333333333,0,0,0,0.333333333,0,0,0,0
182195722.17081.17081,0,0,0,0,0,0,0,0,0,0
182195722.17089.17081,0.125,0,0.25,0.25,0,0.375,0,0,0,0
182197806.17191.17191,0.096774194,0.064516129,0.096774194,0.161290323,0,0.322580645,0.096774194,0.032258065,0.064516129,0.064516129
182206245.17658.17658,0.307692308,0,0.076923077,0.076923077,0,0.153846154,0.153846154,0.230769231,0,0
168890548.4040.4040,0,0,0,0,0,0,0,0,0,0
168890548.4050.4040,0,0.052631579,0.105263158,0.263157895,0,0.315789474,0.052631579,0,0,0.210526316
177929520.5275.5275,0,0,0,1,0,0,0,0,0,0
177930020.5375.5375,0,0,0,0,0,0,0,0,0,0
177936514.5423.5423,0,0,0,0,0,0,0.5,0,0.5,0
146397004.6583.6583,0,0,0,0,0,0,0,0,0,0
146397004.6590.6583,0,0,0,0.333333333,0,0.5,0,0,0,0.166666667
146416048.6617.6617,0.166666667,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0.166666667
146591291.6713.6713,0,0,0.222222222,0.222222222,0,0.222222222,0.222222222,0,0,0.111111111
146595496.6902.6902,0.25,0,0,0,0,0,0.25,0.25,0.25,0
146597115.6927.6927,0.166666667,0.166666667,0.166666667,0,0,0.166666667,0.166666667,0.166666667,0,0
146599323.7134.7134,0,0,0,0,0,0,0,0,0,0
146599574.7163.7163,0,0,0,0,0,0,0,0,0,0
146603089.7170.7170,0.090909091,0,0.090909091,0.181818182,0,0.363636364,0.090909091,0.090909091,0,0.090909091
132460131.12604.12604,0,0,0,0,0,0,0,0,0,0
132460131.12612.12604,0,0,0.333333333,0.333333333,0,0.166666667,0,0,0,0.166666667
132467197.12687.12687,0,0.125,0.0625,0.3125,0,0.25,0.125,0,0.0625,0.0625
132662410.11977.11977,0,0.166666667,0,0.166666667,0,0.166666667,0.166666667,0.166666667,0.166666667,0
132667928.12061.12061,0,0.071428571,0.142857143,0.25,0.035714286,0.178571429,0.107142857,0.035714286,0.071428571,0.107142857
220732800.2931.2931,0,0,0,0,0,0,0,0,0,0
220732800.2941.2931,0,0,0,0.333333333,0,0.666666667,0,0,0,0
220855741.3094.3094,0.1,0,0.2,0.3,0.1,0.2,0.1,0,0,0
220856668.3182.3182,0,0,0,0,0,0,0,0,0,0
220862637.3220.3220,0,0,0,0,0,0,0,0,0,0
220862637.3230.3220,0,0,0,0,0,0,0,0,0,0
220919311.3303.3303,0,0,0,0,0,0,0,0,0,0
221039185.3359.3359,0,0,0,0,0,0,0,0,0,0
226034647.3371.3371,0,0,0,0,0,0,1,0,0,0
215798673.8775.8775,0,0,0,0,0,0,0,0,0,0
215798673.8789.8775,0,0,0,0,0,0,0,0,0,0
215799392.8800.8800,0,0,0,0,0,0,1,0,0,0
215815684.8828.8828,0,0,0,0.285714286,0,0.428571429,0,0.285714286,0,0
215882646.8993.8993,0.097560976,0,0.048780488,0.146341463,0.024390244,0.292682927,0.12195122,0.195121951,0.048780488,0.024390244
215180756.8562.8562,0,0,0,0,0,0,0,0,0,0
215180756.8593.8562,0,0,0,1,0,0,0,0,0,0
215565577.8780.8780,0,0,0,1,0,0,0,0,0,0
215570327.8870.8870,0,0,0,0,0,0,0,0,0,0
215574503.9003.9003,0,0.0625,0,0.25,0.0625,0.25,0.1875,0.125,0.0625,0
215593625.9229.9229,0,0,0,0,0,0,1,0,0,0
70595250.11763.11763,0,0,0,0,0,0,0,0,0,0
70595250.11774.11763,0,0,0,0,0,0.5,0.25,0.25,0,0
70602286.11867.11867,0,0.076923077,0.153846154,0.076923077,0.076923077,0.230769231,0.153846154,0.076923077,0,0.153846154
70605526.11960.11960,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.222222222,0.111111111,0,0
72213272.12073.12073,0,0,0.166666667,0.166666667,0.333333333,0.166666667,0,0,0,0.166666667
72226256.12114.12114,0,0,0,0,0,0,0,0,0,0
67444928.11043.11043,0,0,0,0,0,0,0,0,0,0
67444928.11065.11043,0,0,0,0,0,0,0,0,0,0
67467909.11120.11120,0,0,0,0,0,0,0,0,0,0
67543704.11127.11127,0,0,0,0,0,0.5,0,0,0,0.5
67568029.11155.11155,0,0.5,0,0,0.5,0,0,0,0,0
40881974.82973.82973,0,0,0,0,0,0,0,0,0,0
40881974.82983.82973,0.2,0,0.2,0.2,0,0.4,0,0,0,0
40882693.83157.83157,0.146341463,0.12195122,0.12195122,0.170731707,0,0.097560976,0.219512195,0.073170732,0.024390244,0.024390244
40883101.83594.83594,0,0,0,0,0,0,0,0,0,0
40889673.83613.83613,0.0625,0.0625,0.125,0.125,0,0.25,0.25,0.0625,0,0.0625
40896568.84562.84562,0,0,0,0,0,1,0,0,0,0
40896568.84578.84562,0,0,0.166666667,0.333333333,0,0.5,0,0,0,0
40897200.84730.84730,0,0,0.111111111,0.277777778,0,0.277777778,0.111111111,0,0.055555556,0.166666667
